; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065362432,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1546518915,"CurrentTimeLocal","Thu Jan  3 04:35:15 2019","Hostname","nid00693","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,7,0,"Success",0.005647,0.762748,0.553481,1.281552,0.305297,0.199197,0.24148,0.538098,3.888044,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,8,0,"Success",0.005614,0.619385,0.550298,1.278641,0.291395,0.19744,0.242828,0.549066,3.735143,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,9,0,"Success",0.005554,0.617997,0.547577,1.266714,0.300961,0.199756,0.24332,0.554322,3.736612,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,10,0,"Success",0.005589,0.641615,0.535844,1.294131,0.293077,0.198912,0.242345,0.538799,3.751042,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,11,0,"Success",0.005586,0.656426,0.552039,1.277989,0.301623,0.19926,0.242231,0.541767,3.777319,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",262144,0,0,0,0,"Warmup",0.009217,0.613015,0.541805,1.366543,7.761903,0.199548,0.23612,0.764152,11.49288,4194320,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",262144,0,0,1,0,"Warmup",0.010153,0.61277,0.548419,1.34981,7.904436,0.200387,0.236253,0.779003,11.641945,4194320,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",262144,0,0,2,0,"Success",0.010174,0.622872,0.539986,1.382671,7.753998,0.198741,0.236114,0.791121,11.536439,4194320,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",262144,0,0,3,0,"Success",0.010213,0.649675,0.538368,1.344014,7.674234,0.199739,0.236526,0.751867,11.405263,4194320,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",262144,0,0,4,0,"Success",0.010058,0.641596,0.542672,1.315529,8.071734,0.198227,0.236222,0.753472,11.77019,4194320,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",262144,0,0,5,0,"Success",0.010075,0.641623,0.537985,1.373269,7.090667,0.197128,0.236874,0.75472,10.843058,4194320,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",262144,0,0,6,0,"Success",0.009995,0.643947,0.553781,1.342867,7.159504,0.19721,0.237168,0.76501,10.910095,4194320,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",262144,0,0,7,0,"Success",0.010119,0.666409,0.547657,1.335787,7.52075,0.199449,0.236788,0.753691,11.271165,4194320,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",262144,0,0,8,0,"Success",0.010099,0.635061,0.558408,1.308779,8.105727,0.199317,0.23642,0.753826,11.808191,4194320,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",262144,0,0,9,0,"Success",0.010101,0.625531,0.550666,1.324467,7.882595,0.198556,0.235944,0.745955,11.574342,4194320,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",262144,0,0,10,0,"Success",0.010017,0.621406,0.553099,1.403757,7.903697,0.198372,0.23569,0.773828,11.700352,4194320,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",262144,0,0,11,0,"Success",0.010116,0.64631,0.550855,1.353224,7.505572,0.198938,0.235799,0.748848,11.250188,4194320,0,2097152,2.7755628555e-17,0
