; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1544803191,"CurrentTimeLocal","Fri Dec 14 07:59:51 2018","Hostname","nid01757","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 6.4e-05
; "Time_ContextDestroy [ms]", 0.000208
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",31,29,30,6,0,"Success",0.000797,0.04178,0.036356,0.023064,0.083458,0.08327,0.024121,0.013646,0.307062,431520,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",31,29,30,7,0,"Success",0.000772,0.040756,0.036791,0.022892,0.084681,0.083655,0.024195,0.013445,0.307773,431520,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",31,29,30,8,0,"Success",0.000783,0.041062,0.036871,0.022754,0.098406,0.083374,0.024426,0.013585,0.321881,431520,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",31,29,30,9,0,"Success",0.000829,0.041668,0.036074,0.023085,0.084436,0.083475,0.02463,0.013712,0.308622,431520,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",31,29,30,10,0,"Success",0.000823,0.041625,0.036298,0.023139,0.083797,0.083494,0.024181,0.013851,0.30783,431520,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",31,29,30,11,0,"Success",0.000813,0.040859,0.036977,0.023068,0.084287,0.083764,0.024444,0.014194,0.30911,431520,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",49,81,51,0,7,"Warmup",0.00099,0.044608,0.033808,0.204408,0.248122,0.211751,0.205225,0.021153,0.970909,3238704,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",49,81,51,1,7,"Warmup",0.000787,0.04339,0.035219,0.16052,0.216169,0.211532,0.20377,0.018787,0.890687,3238704,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",49,81,51,2,7,"Success",0.000829,0.042474,0.036423,0.161431,0.212671,0.213019,0.204437,0.02029,0.892285,3238704,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",49,81,51,3,7,"Success",0.000798,0.042224,0.035835,0.16103,0.214394,0.212848,0.205128,0.020365,0.893393,3238704,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",49,81,51,4,7,"Success",0.000791,0.04263,0.035445,0.161351,0.228279,0.212496,0.205056,0.021061,0.907624,3238704,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",49,81,51,5,7,"Success",0.000746,0.042218,0.035099,0.161276,0.212314,0.212924,0.204626,0.021029,0.890855,3238704,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",49,81,51,6,7,"Success",0.000968,0.042218,0.036032,0.161403,0.209153,0.211659,0.205707,0.021784,0.889511,3238704,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",49,81,51,7,7,"Success",0.001106,0.041306,0.036286,0.161301,0.221883,0.212078,0.204946,0.020353,0.899915,3238704,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",49,81,51,8,7,"Success",0.000805,0.042076,0.035284,0.161184,0.208868,0.211625,0.205459,0.020967,0.88676,3238704,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",49,81,51,9,7,"Success",0.000793,0.042097,0.036574,0.160928,0.209004,0.211494,0.204759,0.020306,0.886479,3238704,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",49,81,51,10,7,"Success",0.000833,0.0421,0.036674,0.167978,0.219461,0.213327,0.204334,0.021258,0.906531,3238704,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",49,81,51,11,7,"Success",0.000798,0.042231,0.036527,0.161658,0.210133,0.212936,0.205095,0.020551,0.89074,3238704,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",63,67,65,0,1,"Warmup",0.009385,0.092202,0.062164,0.248188,0.53008,0.382181,0.260004,0.027399,1.612149,4389840,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",63,67,65,1,1,"Warmup",0.00133,0.073257,0.070487,0.233901,0.380926,0.383535,0.26042,0.02743,1.43189,4389840,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",63,67,65,2,1,"Success",0.000935,0.072376,0.07355,0.231813,0.382442,0.389037,0.260709,0.026592,1.437993,4389840,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",63,67,65,3,1,"Success",0.000898,0.072192,0.07367,0.231556,0.386111,0.400189,0.265504,0.02672,1.457588,4389840,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",63,67,65,4,1,"Success",0.000874,0.073169,0.069818,0.229436,0.389195,0.399203,0.25658,0.026651,1.445421,4389840,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",63,67,65,5,1,"Success",0.000884,0.075927,0.065554,0.236052,0.41919,0.383496,0.260376,0.026159,1.468203,4389840,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",63,67,65,6,1,"Success",0.001253,0.071074,0.066226,0.234988,0.387291,0.384331,0.259745,0.026067,1.431662,4389840,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",63,67,65,7,1,"Success",0.00107,0.077572,0.06667,0.232686,0.385924,0.386253,0.2604,0.026306,1.437575,4389840,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",63,67,65,8,1,"Success",0.000885,0.094985,0.063945,0.231709,0.381486,0.380586,0.260645,0.026998,1.441886,4389840,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",63,67,65,9,1,"Success",0.000842,0.071546,0.064076,0.238604,0.392399,0.387122,0.25987,0.027224,1.442201,4389840,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",63,67,65,10,1,"Success",0.000893,0.090425,0.073034,0.242425,0.390383,0.384013,0.26044,0.026242,1.468539,4389840,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",63,67,65,11,1,"Success",0.000769,0.075084,0.06482,0.23828,0.390408,0.382209,0.260832,0.026976,1.43987,4389840,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",126,127,129,0,2,"Warmup",0.014491,0.115296,0.086414,8.615281,4.313017,3.695813,2.045218,3.839551,22.726013,33028128,0,16514064,1.2081036293e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",126,127,129,1,2,"Warmup",0.014878,0.139562,0.093038,14.998716,4.311201,3.680615,2.139325,3.885702,29.26392,33028128,0,16514064,1.2081036293e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",126,127,129,2,2,"Success",0.014046,0.138132,0.09109,14.914551,4.284115,3.705641,2.176246,3.874997,29.199563,33028128,0,16514064,1.2081036293e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",126,127,129,3,2,"Success",0.015445,0.137313,0.093518,14.90873,4.309148,3.694743,2.144906,3.882502,29.187352,33028128,0,16514064,1.2081036293e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",126,127,129,4,2,"Success",0.014359,0.142597,0.091565,14.926718,4.309257,3.705799,2.142932,3.881136,29.2152,33028128,0,16514064,1.2081036293e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",126,127,129,5,2,"Success",0.014815,0.135553,0.09418,14.918001,4.320123,3.696558,2.161956,3.865929,29.20792,33028128,0,16514064,1.2081036293e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",126,127,129,6,2,"Success",0.014343,0.139407,0.09442,14.919416,4.292627,3.702448,2.156949,3.88997,29.210398,33028128,0,16514064,1.2081036293e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",126,127,129,7,2,"Success",0.014135,0.136178,0.093937,14.967227,4.285834,3.677713,2.190228,3.859262,29.225459,33028128,0,16514064,1.2081036293e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",126,127,129,8,2,"Success",0.014396,0.136491,0.091872,14.93494,4.280965,3.698517,2.180729,3.882986,29.221665,33028128,0,16514064,1.2081036293e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",126,127,129,9,2,"Success",0.01366,0.134865,0.094189,14.942762,4.294367,3.679118,2.197472,3.849785,29.207059,33028128,0,16514064,1.2081036293e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",126,127,129,10,2,"Success",0.016321,0.13831,0.092414,14.936337,4.326461,3.688301,2.184442,3.869722,29.253168,33028128,0,16514064,1.2081036293e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"oddshape",126,127,129,11,2,"Success",0.013933,0.136839,0.093037,14.895154,4.287838,3.683653,2.178062,3.814767,29.104294,33028128,0,16514064,1.2081036293e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,0,3,"Warmup",0.000826,0.077923,0.070801,0.032926,0.06532,0.055206,0.028384,0.008924,0.34084,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,1,3,"Warmup",0.00134,0.072883,0.068021,0.027588,0.059601,0.052408,0.02853,0.007897,0.318838,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,2,3,"Success",0.000686,0.072256,0.067979,0.027768,0.053395,0.052282,0.02818,0.007754,0.310988,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,3,3,"Success",0.00069,0.07208,0.067544,0.027502,0.052863,0.051961,0.028814,0.007819,0.309701,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,4,3,"Success",0.000751,0.072207,0.067483,0.02772,0.053324,0.052357,0.028312,0.007733,0.31032,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,5,3,"Success",0.000649,0.072098,0.067828,0.027503,0.053965,0.052105,0.028425,0.014781,0.317785,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,6,3,"Success",0.00061,0.072332,0.067924,0.027678,0.05365,0.051972,0.028573,0.007773,0.310915,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,7,3,"Success",0.000762,0.072011,0.067897,0.027567,0.053435,0.052314,0.028578,0.0077,0.310687,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,8,3,"Success",0.000697,0.072194,0.067184,0.02756,0.053012,0.052018,0.028683,0.007655,0.309397,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,9,3,"Success",0.000637,0.072005,0.067982,0.028031,0.053264,0.052377,0.028134,0.007535,0.310352,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,10,3,"Success",0.000602,0.071899,0.067452,0.02747,0.052843,0.05165,0.028606,0.007748,0.308686,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,11,3,"Success",0.000649,0.071801,0.067108,0.027721,0.053081,0.052181,0.029035,0.00774,0.309734,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,0,4,"Warmup",0.000944,0.079673,0.082396,0.071961,0.105121,1.091133,0.053916,0.007014,1.492731,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,1,4,"Warmup",0.000718,0.076237,0.079542,0.051565,0.098203,0.096184,0.054219,0.005363,0.46276,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,2,4,"Success",0.000739,0.07598,0.070818,0.052243,0.098108,0.097197,0.053894,0.005218,0.454642,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,3,4,"Success",0.000739,0.075096,0.071302,0.051538,0.098467,0.096424,0.054312,0.005976,0.454257,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,4,4,"Success",0.000661,0.075428,0.07055,0.051773,0.096795,0.09748,0.053876,0.005458,0.452611,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,5,4,"Success",0.000703,0.075177,0.071117,0.05185,0.098245,0.097761,0.053926,0.005777,0.455227,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,6,4,"Success",0.000714,0.07485,0.071313,0.051539,0.097429,0.097345,0.054131,0.006094,0.453984,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,7,4,"Success",0.000734,0.075472,0.070256,0.0519,0.104349,0.097331,0.054286,0.006285,0.461136,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,8,4,"Success",0.000673,0.075743,0.070533,0.052374,0.097241,0.097248,0.054126,0.006,0.454366,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,9,4,"Success",0.000762,0.075467,0.07056,0.051797,0.096638,0.097797,0.053826,0.005997,0.453318,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,10,4,"Success",0.000668,0.075476,0.070521,0.05177,0.096625,0.096505,0.054466,0.00604,0.452486,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,11,4,"Success",0.000739,0.075232,0.071103,0.051865,0.097486,0.095532,0.053743,0.005178,0.451628,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,0,5,"Warmup",0.001118,0.140576,0.139569,0.152209,0.141382,3.509141,0.103796,0.010183,4.198626,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,1,5,"Warmup",0.000743,0.138564,0.131617,0.099249,0.12176,0.136255,0.102896,0.009592,0.74119,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,2,5,"Success",0.000699,0.137418,0.132565,0.099045,0.122449,0.118504,0.103981,0.009324,0.724598,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,3,5,"Success",0.000682,0.137238,0.131725,0.099354,0.12141,0.118443,0.103738,0.009061,0.722153,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,4,5,"Success",0.000788,0.137596,0.132116,0.099365,0.122305,0.119213,0.103955,0.009263,0.725211,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,5,5,"Success",0.000771,0.136967,0.131258,0.10702,0.122754,0.11775,0.104129,0.009095,0.730211,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,6,5,"Success",0.000774,0.137069,0.130976,0.099955,0.122515,0.118938,0.103241,0.009951,0.724103,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,7,5,"Success",0.000687,0.136772,0.13078,0.099903,0.121823,0.118482,0.104246,0.008898,0.722272,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,8,5,"Success",0.000747,0.136964,0.132665,0.099788,0.122653,0.118114,0.104167,0.009255,0.724954,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,9,5,"Success",0.000805,0.137049,0.13969,0.099513,0.122534,0.118871,0.104248,0.008842,0.732168,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,10,5,"Success",0.000744,0.136792,0.132017,0.100117,0.121683,0.117934,0.104602,0.009364,0.723935,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,11,5,"Success",0.000686,0.137117,0.131158,0.099669,0.122578,0.11955,0.104365,0.009233,0.724875,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",128,128,0,0,3,"Warmup",0.000936,0.026193,0.021499,0.014877,0.050474,0.015117,0.013704,0.007409,0.150794,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",128,128,0,1,3,"Warmup",0.000749,0.025038,0.021643,0.014189,0.016012,0.01467,0.013158,0.006723,0.112646,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",128,128,0,2,3,"Success",0.000661,0.02415,0.022308,0.014351,0.015897,0.0145,0.013291,0.006574,0.112211,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",128,128,0,3,3,"Success",0.000659,0.023877,0.021517,0.01386,0.015495,0.016059,0.013333,0.006702,0.111908,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",128,128,0,4,3,"Success",0.00064,0.024751,0.02152,0.014235,0.015803,0.014108,0.013087,0.006689,0.111243,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",128,128,0,5,3,"Success",0.000674,0.023967,0.021492,0.014037,0.016141,0.01536,0.0131,0.006818,0.111999,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",128,128,0,6,3,"Success",0.000637,0.024764,0.021415,0.014122,0.015862,0.014182,0.012975,0.006556,0.110892,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",128,128,0,7,3,"Success",0.000635,0.023825,0.021384,0.014198,0.016143,0.01456,0.013139,0.006666,0.111077,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",128,128,0,8,3,"Success",0.000672,0.024683,0.021516,0.014089,0.015379,0.014493,0.013147,0.006594,0.110953,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",128,128,0,9,3,"Success",0.000663,0.023773,0.021471,0.014184,0.017162,0.014422,0.012959,0.006673,0.111705,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",128,128,0,10,3,"Success",0.000632,0.024753,0.021505,0.014263,0.015903,0.013971,0.013116,0.006707,0.111244,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",128,128,0,11,3,"Success",0.000661,0.023638,0.02151,0.013972,0.015579,0.01571,0.013192,0.006592,0.111383,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",512,512,0,0,5,"Warmup",0.016136,0.083816,0.082316,0.170502,0.389689,0.097629,0.205217,0.008899,1.054883,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",512,512,0,1,5,"Warmup",0.000954,0.078665,0.074916,0.188216,0.116229,0.098278,0.20546,0.008485,0.771796,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",512,512,0,2,5,"Success",0.000885,0.078995,0.074507,0.184626,0.114297,0.097917,0.205802,0.00853,0.766109,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",512,512,0,3,5,"Success",0.001154,0.078724,0.080361,0.187214,0.108311,0.098285,0.20576,0.008056,0.768406,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",512,512,0,4,5,"Success",0.000854,0.078596,0.074506,0.180694,0.102037,0.09697,0.205837,0.008075,0.748291,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",512,512,0,5,5,"Success",0.00083,0.078023,0.074465,0.18062,0.121736,0.096755,0.205648,0.008126,0.766752,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",512,512,0,6,5,"Success",0.000864,0.078197,0.074616,0.188003,0.115896,0.098883,0.205463,0.008731,0.771211,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",512,512,0,7,5,"Success",0.000915,0.078058,0.074511,0.180676,0.103939,0.097846,0.205601,0.008086,0.750125,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",512,512,0,8,5,"Success",0.000869,0.078421,0.074387,0.180641,0.102073,0.097625,0.205296,0.007974,0.747817,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",512,512,0,9,5,"Success",0.000826,0.078119,0.089208,0.186972,0.140919,0.097937,0.206102,0.008122,0.808755,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",512,512,0,10,5,"Success",0.00088,0.078291,0.074441,0.181087,0.103173,0.097595,0.205438,0.009048,0.750484,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",2,"powerof2",512,512,0,11,5,"Success",0.00083,0.078597,0.075357,0.180851,0.121607,0.096721,0.205544,0.008218,0.768274,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,0,3,"Warmup",0.001556,0.015969,0.009476,0.026721,0.027179,0.018814,0.032412,0.01556,0.148252,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,1,3,"Warmup",0.000806,0.012253,0.010323,0.026894,0.022022,0.01868,0.032357,0.015037,0.138963,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,2,3,"Success",0.000739,0.013308,0.009382,0.027773,0.021879,0.017431,0.03257,0.014988,0.138585,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,3,3,"Success",0.000759,0.013203,0.009598,0.028346,0.022705,0.018578,0.032349,0.015461,0.141434,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,4,3,"Success",0.000773,0.013483,0.009554,0.026756,0.02172,0.017334,0.03298,0.014574,0.13756,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,5,3,"Success",0.000742,0.013481,0.009379,0.027323,0.022765,0.018412,0.031916,0.015361,0.139825,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,6,3,"Success",0.000794,0.013161,0.009199,0.027366,0.021922,0.018576,0.032063,0.015801,0.139422,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,7,3,"Success",0.000824,0.013393,0.009401,0.026848,0.02213,0.017973,0.032623,0.014872,0.138659,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,8,3,"Success",0.000838,0.013488,0.009365,0.027155,0.021085,0.018162,0.032801,0.014356,0.137624,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,9,3,"Success",0.000718,0.013334,0.009847,0.028185,0.021173,0.018109,0.032508,0.014635,0.139004,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,10,3,"Success",0.001047,0.012342,0.009895,0.027524,0.022517,0.017876,0.032569,0.015485,0.13987,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,11,3,"Success",0.000815,0.013365,0.009668,0.028492,0.022485,0.018337,0.032407,0.015325,0.141314,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,0,4,"Warmup",0.001082,0.015258,0.010538,0.265787,0.153278,0.092014,0.238088,0.014632,0.791226,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,1,4,"Warmup",0.001078,0.013011,0.010917,0.194681,0.102834,0.088243,0.23687,0.014148,0.662376,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,2,4,"Success",0.000929,0.01341,0.009867,0.194914,0.103278,0.090149,0.237485,0.013119,0.66365,4194304,0,2097152,0,0
