; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1544799720,"CurrentTimeLocal","Fri Dec 14 07:02:00 2018","Hostname","nid01258","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",32767,0,0,7,0,"Success",0.000337,0.050638,0.046106,0.027928,0.155784,0.158419,0.028729,0.006095,0.474362,262136,0,262136,1.0910973682e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",32767,0,0,8,0,"Success",0.000312,0.050601,0.046051,0.027999,0.155248,0.157183,0.028786,0.006064,0.472571,262136,0,262136,1.0910973682e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",32767,0,0,9,0,"Success",0.00034,0.050434,0.04616,0.027936,0.156078,0.157539,0.028774,0.006155,0.473699,262136,0,262136,1.0910973682e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",32767,0,0,10,0,"Success",0.000316,0.050721,0.046056,0.028107,0.163021,0.158471,0.029011,0.006421,0.482456,262136,0,262136,1.0910973682e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",32767,0,0,11,0,"Success",0.000333,0.050793,0.04617,0.027953,0.155729,0.158647,0.028814,0.006337,0.475087,262136,0,262136,1.0910973682e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",65535,0,0,0,1,"Warmup",0.003982,0.0798,0.061013,0.213398,0.864499,0.809153,0.058289,0.008026,2.098512,524280,0,524280,1.2932565318e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",65535,0,0,1,1,"Warmup",0.000513,0.075513,0.067518,0.054866,0.222148,0.227487,0.058275,0.006704,0.713373,524280,0,524280,1.2932565318e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",65535,0,0,2,1,"Success",0.000359,0.072999,0.066442,0.054913,0.223054,0.227187,0.058304,0.006742,0.71034,524280,0,524280,1.2932565318e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",65535,0,0,3,1,"Success",0.000347,0.071716,0.065874,0.054796,0.223801,0.227831,0.058452,0.006613,0.709763,524280,0,524280,1.2932565318e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",65535,0,0,4,1,"Success",0.000288,0.071543,0.066024,0.054971,0.223123,0.234991,0.058208,0.006782,0.716273,524280,0,524280,1.2932565318e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",65535,0,0,5,1,"Success",0.000299,0.071618,0.065515,0.055009,0.222721,0.226692,0.058387,0.006399,0.706972,524280,0,524280,1.2932565318e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",65535,0,0,6,1,"Success",0.000301,0.070598,0.06548,0.05501,0.223266,0.227151,0.058514,0.006545,0.707216,524280,0,524280,1.2932565318e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",65535,0,0,7,1,"Success",0.00029,0.070925,0.065229,0.054907,0.222878,0.226921,0.058146,0.006373,0.706014,524280,0,524280,1.2932565318e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",65535,0,0,8,1,"Success",0.000289,0.070937,0.065546,0.054787,0.223309,0.227789,0.058318,0.006377,0.707682,524280,0,524280,1.2932565318e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",65535,0,0,9,1,"Success",0.000294,0.071065,0.065081,0.062334,0.222873,0.226083,0.058123,0.006448,0.712617,524280,0,524280,1.2932565318e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",65535,0,0,10,1,"Success",0.000264,0.071336,0.065463,0.055028,0.223487,0.226945,0.058292,0.006607,0.707772,524280,0,524280,1.2932565318e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",65535,0,0,11,1,"Success",0.000271,0.070661,0.06519,0.05506,0.222958,0.227699,0.058365,0.006487,0.707043,524280,0,524280,1.2932565318e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,0,2,"Warmup",0.003679,11.982438,11.357535,0.569828,2.860423,2.912923,0.080189,1.175004,30.942489,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,1,2,"Warmup",0.003815,12.289696,10.874076,0.519957,2.746217,2.854375,0.078249,1.123419,30.490342,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,2,2,"Success",0.003562,12.106919,10.903964,0.476194,2.778078,2.854436,0.077967,1.120109,30.321727,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,3,2,"Success",0.003516,12.087806,10.788286,0.474756,2.752166,2.824384,0.078247,1.101169,30.110765,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,4,2,"Success",0.003357,13.096785,10.95038,0.492388,2.756868,2.865822,0.078212,1.106111,31.350386,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,5,2,"Success",0.003569,12.144715,10.904469,0.478199,2.789129,2.857309,0.078103,1.108462,30.364439,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,6,2,"Success",0.004001,12.097313,10.910702,0.475438,2.789513,2.819706,0.078089,1.137253,30.312444,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,7,2,"Success",0.003569,12.350888,11.545458,0.47801,2.752787,2.861804,0.078335,1.126442,31.197791,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,8,2,"Success",0.003839,12.08991,10.917249,0.478491,2.799714,2.864242,0.077758,1.105001,30.336717,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,9,2,"Success",0.003574,12.073144,10.845166,0.477041,2.765364,2.817882,0.0781,1.095866,30.156585,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,10,2,"Success",0.003595,11.97788,11.116836,0.594405,2.972867,2.924695,0.080174,1.136122,30.807175,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,11,2,"Success",0.003651,12.085242,10.867598,0.474745,2.782491,2.861181,0.078055,1.096279,30.249718,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,0,0,"Warmup",0.000307,0.026125,0.021976,0.014068,0.085927,0.086102,0.012279,0.009649,0.256725,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,1,0,"Warmup",0.000333,0.027116,0.02372,0.012543,0.086752,0.085576,0.013434,0.009992,0.259723,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,2,0,"Success",0.000309,0.026763,0.022811,0.013463,0.085715,0.086793,0.012098,0.01019,0.258416,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,3,0,"Success",0.000335,0.027479,0.023218,0.012604,0.087549,0.084475,0.01312,0.010852,0.259909,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,4,0,"Success",0.000349,0.027187,0.022246,0.013129,0.084056,0.084796,0.012578,0.009682,0.254306,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,5,0,"Success",0.000351,0.027246,0.022861,0.013103,0.086581,0.086384,0.013342,0.009447,0.259581,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,6,0,"Success",0.000325,0.026688,0.021655,0.013135,0.082956,0.088602,0.013088,0.009352,0.256095,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,7,0,"Success",0.000341,0.027095,0.022591,0.012687,0.083704,0.084258,0.013565,0.01012,0.254614,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,8,0,"Success",0.000346,0.02728,0.023499,0.013778,0.098623,0.089943,0.014708,0.009524,0.277972,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,9,0,"Success",0.000336,0.034259,0.023076,0.014146,0.083637,0.087179,0.012681,0.009241,0.264831,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,10,0,"Success",0.000348,0.026526,0.023107,0.012524,0.084407,0.085099,0.01204,0.010056,0.254383,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,11,0,"Success",0.000347,0.027059,0.022988,0.01292,0.083892,0.084715,0.011944,0.009485,0.253621,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,0,1,"Warmup",0.006054,0.052215,0.041343,0.275604,0.37074,0.235208,0.064741,0.015407,1.061939,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,1,1,"Warmup",0.000548,0.07586,0.06596,0.052187,0.230067,0.240874,0.065566,0.014588,0.746096,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,2,1,"Success",0.000496,0.076716,0.065184,0.05293,0.233735,0.231822,0.065024,0.013648,0.739975,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,3,1,"Success",0.000416,0.074088,0.065574,0.05178,0.226689,0.240868,0.064912,0.014084,0.738837,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,4,1,"Success",0.0004,0.075268,0.065759,0.052513,0.224069,0.228712,0.063728,0.01392,0.725059,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,5,1,"Success",0.000412,0.074351,0.065441,0.052932,0.224982,0.229714,0.064989,0.014181,0.727437,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,6,1,"Success",0.000453,0.074548,0.066023,0.052556,0.15708,0.155385,0.065333,0.014033,0.585931,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,7,1,"Success",0.000442,0.07371,0.063734,0.052072,0.155873,0.161517,0.064986,0.013922,0.586809,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,8,1,"Success",0.000391,0.074764,0.065269,0.052635,0.157269,0.155781,0.064762,0.01371,0.585084,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,9,1,"Success",0.000404,0.073458,0.064422,0.052976,0.156733,0.158464,0.064427,0.014445,0.585858,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,10,1,"Success",0.000401,0.0745,0.065055,0.052639,0.154824,0.155864,0.065408,0.01394,0.58326,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,11,1,"Success",0.000415,0.073465,0.074682,0.051551,0.157723,0.157053,0.064733,0.013945,0.593977,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,0,4,"Warmup",0.00654,0.073555,0.063385,0.351352,0.20714,0.115277,0.068619,0.012916,0.899248,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,1,4,"Warmup",0.000559,0.071025,0.062273,0.055115,0.088939,0.090978,0.067698,0.013572,0.450602,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,2,4,"Success",0.000937,0.067902,0.061452,0.054702,0.089173,0.092396,0.067568,0.013823,0.44849,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,3,4,"Success",0.000486,0.067356,0.061527,0.055087,0.089215,0.09392,0.067823,0.014301,0.450208,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,4,4,"Success",0.000453,0.06848,0.062135,0.054838,0.088161,0.088959,0.067676,0.013277,0.444404,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,5,4,"Success",0.000687,0.06829,0.061519,0.054724,0.086866,0.091044,0.067698,0.014709,0.446074,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,6,4,"Success",0.000444,0.067729,0.061048,0.054996,0.086979,0.091424,0.06796,0.014644,0.445646,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,7,4,"Success",0.00056,0.077728,0.064276,0.054643,0.087784,0.092643,0.068003,0.012697,0.458946,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,8,4,"Success",0.00043,0.067274,0.061644,0.055041,0.086894,0.089348,0.067709,0.013055,0.441866,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,9,4,"Success",0.000444,0.068698,0.061719,0.055209,0.091262,0.089614,0.067292,0.014435,0.449177,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,10,4,"Success",0.000461,0.067412,0.062131,0.055202,0.08772,0.091062,0.06822,0.013921,0.446584,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,11,4,"Success",0.000404,0.067599,0.060925,0.054902,0.091075,0.089781,0.067757,0.014038,0.446915,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,0,2,"Warmup",0.0073,0.126954,0.107168,1.729027,0.61002,0.484294,0.245876,0.015442,3.326751,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,1,2,"Warmup",0.000749,0.12522,0.12046,0.206992,0.488394,0.482866,0.245299,0.014686,1.685195,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,2,2,"Success",0.000939,0.122502,0.111569,0.20786,0.494622,0.482007,0.245318,0.01492,1.680453,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,3,2,"Success",0.000524,0.115559,0.106404,0.201537,0.493325,0.489133,0.245058,0.013659,1.665769,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,4,2,"Success",0.000498,0.115998,0.114524,0.208066,0.497701,0.482851,0.254036,0.013998,1.688179,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,5,2,"Success",0.000591,0.114946,0.111468,0.211257,0.498455,0.481311,0.246731,0.013384,1.67874,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,6,2,"Success",0.000537,0.115093,0.108699,0.207683,0.604927,0.825611,0.244746,0.013834,2.121654,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,7,2,"Success",0.000534,0.116724,0.113694,0.209592,0.496774,0.484484,0.245855,0.013333,1.681511,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,8,2,"Success",0.00057,0.115489,0.112561,0.218738,0.498635,0.487771,0.245203,0.014,1.69352,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,9,2,"Success",0.000505,0.129725,0.110165,0.207354,0.492738,0.486321,0.245721,0.013764,1.686991,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,10,2,"Success",0.000486,0.123181,0.104766,0.207435,0.494919,0.481336,0.24501,0.013138,1.670805,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,11,2,"Success",0.001089,0.113505,0.104994,0.20926,0.496015,0.484008,0.246036,0.014605,1.670081,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,0,0,"Warmup",0.000457,0.042512,0.037522,0.023814,0.079722,0.079706,0.026471,0.018697,0.309365,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,1,0,"Warmup",0.00045,0.041789,0.037755,0.023224,0.080241,0.07934,0.026567,0.017937,0.307796,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,2,0,"Success",0.000471,0.048116,0.037992,0.023058,0.079413,0.080225,0.026139,0.016513,0.312502,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,3,0,"Success",0.000455,0.042035,0.037906,0.023421,0.078759,0.078476,0.026175,0.016773,0.304552,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,4,0,"Success",0.000617,0.041849,0.037698,0.023094,0.079864,0.07785,0.026254,0.018927,0.306739,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,5,0,"Success",0.000452,0.04154,0.037653,0.022628,0.079653,0.079166,0.02624,0.016187,0.304069,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,6,0,"Success",0.000468,0.040963,0.037307,0.024179,0.079887,0.078214,0.026402,0.016508,0.304389,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,7,0,"Success",0.000996,0.040955,0.037745,0.022743,0.079238,0.078456,0.026276,0.018284,0.305469,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,8,0,"Success",0.000463,0.041095,0.03825,0.023708,0.080163,0.078082,0.026287,0.016149,0.304817,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,9,0,"Success",0.000449,0.04198,0.037613,0.023187,0.079263,0.079583,0.026086,0.017406,0.306362,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,10,0,"Success",0.000437,0.041452,0.036958,0.022528,0.080076,0.078538,0.026087,0.01728,0.303867,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,11,0,"Success",0.000445,0.041156,0.037153,0.023484,0.078495,0.08681,0.026516,0.016717,0.311297,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,0,7,"Warmup",0.000531,0.029812,0.019381,0.240753,0.211604,0.195486,0.198485,0.014946,0.911528,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,1,7,"Warmup",0.000444,0.026393,0.022217,0.146458,0.189527,0.194122,0.199064,0.013767,0.792341,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,2,7,"Success",0.000399,0.025869,0.020895,0.146365,0.189725,0.193602,0.199282,0.015063,0.791529,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,3,7,"Success",0.000368,0.025841,0.020766,0.146921,0.189215,0.193681,0.198379,0.013623,0.789107,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,4,7,"Success",0.000377,0.025714,0.021902,0.146567,0.189853,0.193844,0.198617,0.014529,0.79194,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,5,7,"Success",0.000373,0.025599,0.02053,0.146586,0.188732,0.200622,0.19849,0.014599,0.795839,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,6,7,"Success",0.000424,0.02588,0.022001,0.146683,0.188706,0.194088,0.197242,0.014228,0.789564,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,7,7,"Success",0.000376,0.025596,0.021903,0.146736,0.189183,0.195696,0.197403,0.014418,0.791721,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,8,7,"Success",0.000377,0.025747,0.022198,0.146651,0.18864,0.195493,0.199317,0.013925,0.79266,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,9,7,"Success",0.000465,0.025998,0.020405,0.146568,0.19081,0.194525,0.199041,0.014698,0.792824,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,10,7,"Success",0.000382,0.024991,0.020282,0.146712,0.18923,0.194186,0.19778,0.014484,0.78836,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,11,7,"Success",0.000369,0.025443,0.022212,0.146649,0.189637,0.192789,0.198318,0.014509,0.790258,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",63,67,65,0,1,"Warmup",0.006604,0.07506,0.061652,1.000059,0.411809,0.442101,0.274008,0.027896,2.299668,2194920,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",63,67,65,1,1,"Warmup",0.000574,0.079018,0.066755,0.226558,0.384903,0.37804,0.267116,0.026312,1.429998,2194920,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",63,67,65,2,1,"Success",0.000562,0.070902,0.067718,0.226498,0.383303,0.380701,0.267354,0.035349,1.432958,2194920,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",63,67,65,3,1,"Success",0.00058,0.07055,0.064835,0.227036,0.3859,0.380299,0.265862,0.025439,1.421244,2194920,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",63,67,65,4,1,"Success",0.000565,0.070986,0.063938,0.223417,0.384045,0.379907,0.265683,0.02622,1.41524,2194920,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",63,67,65,5,1,"Success",0.000589,0.076339,0.064129,0.225522,0.38443,0.383439,0.26615,0.025292,1.426545,2194920,0,2194920,1.0740869713e-07,0
