; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065206784,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1536721661,"CurrentTimeLocal","Tue Sep 11 20:07:41 2018","Hostname","nid01115","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 4.6e-05
; "Time_ContextDestroy [ms]", 8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",512,0,0,11,7,"Success",0.000322,0.003337,0.002052,0.000152,0.000698,0.000709,6.3e-05,0.001009,0.008525,2056,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.000365,0.006657,0.003847,0.000328,0.001634,0.001557,0.000121,0.001274,0.016021,4104,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.000324,0.004882,0.00333,0.000278,0.001267,0.0013,0.000115,0.001113,0.012828,4104,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1024,0,0,2,8,"Success",0.000349,0.004624,0.003245,0.000286,0.001277,0.001242,0.000113,0.001043,0.012361,4104,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1024,0,0,3,8,"Success",0.000297,0.004582,0.003318,0.000262,0.001277,0.001263,0.000114,0.001048,0.012395,4104,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1024,0,0,4,8,"Success",0.000295,0.004606,0.00326,0.000277,0.00121,0.001207,0.000115,0.00103,0.012222,4104,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1024,0,0,5,8,"Success",0.000309,0.004652,0.003289,0.00028,0.001219,0.001238,0.000114,0.001033,0.01237,4104,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1024,0,0,6,8,"Success",0.000308,0.004643,0.003251,0.000285,0.001233,0.019809,0.000135,0.001254,0.031122,4104,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1024,0,0,7,8,"Success",0.000292,0.005384,0.003623,0.000305,0.001394,0.001351,0.000123,0.001131,0.013815,4104,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1024,0,0,8,8,"Success",0.00032,0.004959,0.003579,0.000288,0.001316,0.001345,0.000122,0.001112,0.013248,4104,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1024,0,0,9,8,"Success",0.00033,0.005019,0.003653,0.000285,0.001285,0.001325,0.000124,0.001145,0.013391,4104,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1024,0,0,10,8,"Success",0.000277,0.005001,0.003556,0.000316,0.001372,0.001318,0.000125,0.001098,0.013287,4104,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1024,0,0,11,8,"Success",0.000285,0.004909,0.003575,0.000299,0.001305,0.001338,0.000123,0.011804,0.023848,4104,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2048,0,0,0,9,"Warmup",0.000301,0.040771,0.014321,0.000602,0.002738,0.002431,0.000197,0.001209,0.062902,8200,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2048,0,0,1,9,"Warmup",0.000401,0.016902,0.016508,0.000644,0.002775,0.002475,0.000202,0.001225,0.041346,8200,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2048,0,0,2,9,"Success",0.00036,0.016233,0.014411,0.000604,0.002682,0.002429,0.000203,0.0011,0.038233,8200,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2048,0,0,3,9,"Success",0.000349,0.015932,0.01435,0.00058,0.002751,0.002382,0.000195,0.00114,0.037888,8200,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2048,0,0,4,9,"Success",0.000299,0.015952,0.024916,0.000581,0.002671,0.002312,0.000198,0.001067,0.048205,8200,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2048,0,0,5,9,"Success",0.000287,0.01474,0.013005,0.000557,0.00252,0.002234,0.000195,0.000988,0.034737,8200,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2048,0,0,6,9,"Success",0.000312,0.014622,0.012993,0.000526,0.002579,0.00219,0.000207,0.00099,0.034601,8200,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2048,0,0,7,9,"Success",0.00026,0.014722,0.013029,0.000536,0.002557,0.002239,0.000179,0.000971,0.034713,8200,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2048,0,0,8,9,"Success",0.000257,0.014607,0.013048,0.000544,0.002521,0.002217,0.000194,0.000977,0.034596,8200,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2048,0,0,9,9,"Success",0.000282,0.014724,0.012993,0.00053,0.002527,0.002226,0.00019,0.000996,0.034674,8200,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2048,0,0,10,9,"Success",0.000281,0.014687,0.012971,0.000527,0.002525,0.002231,0.000189,0.001002,0.034636,8200,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2048,0,0,11,9,"Success",0.000252,0.014724,0.01309,0.000554,0.002529,0.00223,0.000196,0.000984,0.034746,8200,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4096,0,0,0,10,"Warmup",0.000322,0.028398,0.024327,0.001304,0.009661,0.005242,0.000624,0.001346,0.071499,16392,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4096,0,0,1,10,"Warmup",0.000385,0.026533,0.024045,0.00115,0.005641,0.004795,0.000567,0.001247,0.064587,16392,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4096,0,0,2,10,"Success",0.000291,0.026195,0.023956,0.001208,0.005332,0.004893,0.000562,0.001132,0.063786,16392,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4096,0,0,3,10,"Success",0.000341,0.026202,0.024051,0.00114,0.005332,0.004768,0.000572,0.001124,0.063756,16392,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4096,0,0,4,10,"Success",0.000283,0.026051,0.023961,0.001103,0.005399,0.004859,0.000567,0.001067,0.063493,16392,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4096,0,0,5,10,"Success",0.000314,0.026088,0.023938,0.001163,0.005574,0.004861,0.000587,0.001111,0.063817,16392,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4096,0,0,6,10,"Success",0.00028,0.026063,0.023912,0.001162,0.005309,0.004868,0.000575,0.001116,0.063457,16392,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4096,0,0,7,10,"Success",0.000276,0.026047,0.023845,0.00114,0.00549,0.004791,0.00058,0.001083,0.063431,16392,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4096,0,0,8,10,"Success",0.000311,0.025973,0.023919,0.001152,0.005242,0.004827,0.000562,0.001047,0.063233,16392,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4096,0,0,9,10,"Success",0.000287,0.025972,0.023923,0.00118,0.005285,0.004719,0.000543,0.001051,0.063194,16392,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4096,0,0,10,10,"Success",0.000309,0.026047,0.023936,0.001111,0.005386,0.004817,0.000604,0.001053,0.063504,16392,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4096,0,0,11,10,"Success",0.000282,0.026037,0.023938,0.0011,0.005401,0.004776,0.000576,0.001092,0.063438,16392,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8192,0,0,0,11,"Warmup",0.000507,0.100019,0.115669,0.003712,0.017604,0.014623,0.00177,0.017495,0.271729,32776,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8192,0,0,1,11,"Warmup",0.000396,0.064935,0.070571,0.002878,0.015393,0.013714,0.001677,0.015506,0.185405,32776,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8192,0,0,2,11,"Success",0.000403,0.064133,0.069698,0.002978,0.014901,0.013561,0.001675,0.015524,0.183146,32776,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8192,0,0,3,11,"Success",0.000389,0.064145,0.069393,0.002889,0.015048,0.013584,0.001683,0.015214,0.182622,32776,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8192,0,0,4,11,"Success",0.000346,0.063706,0.085977,0.002849,0.015074,0.021951,0.001801,0.015511,0.20751,32776,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8192,0,0,5,11,"Success",0.000361,0.064228,0.069205,0.002866,0.015473,0.013504,0.001643,0.015305,0.182863,32776,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8192,0,0,6,11,"Success",0.000338,0.063776,0.06918,0.002974,0.015042,0.013569,0.0017,0.015419,0.182287,32776,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8192,0,0,7,11,"Success",0.000339,0.063734,0.069172,0.002922,0.014966,0.013526,0.001696,0.015288,0.181934,32776,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8192,0,0,8,11,"Success",0.000348,0.063716,0.069176,0.002866,0.015161,0.013622,0.001666,0.015125,0.181959,32776,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8192,0,0,9,11,"Success",0.000319,0.063697,0.069078,0.002888,0.015455,0.01352,0.001677,0.015242,0.182178,32776,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8192,0,0,10,11,"Success",0.000312,0.063704,0.069081,0.002886,0.015006,0.013466,0.001659,0.015247,0.181658,32776,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8192,0,0,11,11,"Success",0.000318,0.063738,0.069094,0.002958,0.015195,0.013623,0.001676,0.015538,0.182438,32776,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.000401,1.643045,0.194778,0.007606,39.61514,0.04483,0.020741,0.017959,41.545096,65544,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.000654,0.032882,0.026725,0.004997,0.031443,0.04342,0.008099,0.00647,0.155186,65544,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16384,0,0,2,12,"Success",0.000457,0.028787,0.024077,0.006086,0.029934,0.044288,0.008407,0.006211,0.148507,65544,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16384,0,0,3,12,"Success",0.000361,0.028057,0.02325,0.005178,0.032036,0.047426,0.007617,0.006085,0.150333,65544,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16384,0,0,4,12,"Success",0.000373,0.029284,0.024024,0.005305,0.03607,0.046132,0.00807,0.00641,0.155962,65544,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16384,0,0,5,12,"Success",0.000412,0.028272,0.024108,0.00519,0.035265,0.046466,0.007454,0.007079,0.154551,65544,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16384,0,0,6,12,"Success",0.000499,0.02807,0.022922,0.005313,0.035547,0.048711,0.008322,0.00662,0.156201,65544,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16384,0,0,7,12,"Success",0.000373,0.028295,0.022894,0.005829,0.035964,0.047081,0.008646,0.00687,0.156243,65544,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16384,0,0,8,12,"Success",0.000385,0.02805,0.023265,0.005274,0.035913,0.043563,0.007695,0.006978,0.151414,65544,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16384,0,0,9,12,"Success",0.000363,0.027737,0.023921,0.005404,0.034951,0.044685,0.008483,0.006354,0.152218,65544,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16384,0,0,10,12,"Success",0.00036,0.028716,0.022909,0.005344,0.036184,0.044194,0.007677,0.006985,0.15254,65544,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16384,0,0,11,12,"Success",0.000492,0.0294,0.024328,0.005513,0.03446,0.044714,0.008317,0.006528,0.154049,65544,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.000461,0.157677,0.112522,0.026963,0.069581,0.056915,0.018057,0.006366,0.448906,131080,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.00038,0.044804,0.042329,0.012357,0.038925,0.056629,0.016758,0.006073,0.218485,131080,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32768,0,0,2,13,"Success",0.000304,0.045315,0.043314,0.010429,0.038148,0.055429,0.017013,0.006154,0.216409,131080,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32768,0,0,3,13,"Success",0.000443,0.046084,0.043713,0.01079,0.047709,0.05603,0.016843,0.005651,0.227623,131080,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32768,0,0,4,13,"Success",0.000441,0.082445,0.042557,0.011744,0.040755,0.056345,0.017253,0.005983,0.257775,131080,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32768,0,0,5,13,"Success",0.000314,0.046521,0.043587,0.010615,0.040805,0.050655,0.017082,0.00587,0.215766,131080,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32768,0,0,6,13,"Success",0.0004,0.045313,0.042129,0.010481,0.040802,0.060053,0.016808,0.005656,0.221885,131080,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32768,0,0,7,13,"Success",0.000415,0.045375,0.042873,0.010563,0.042501,0.05792,0.016918,0.005777,0.222672,131080,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32768,0,0,8,13,"Success",0.000294,0.04696,0.043961,0.010911,0.041348,0.059804,0.016676,0.006124,0.22634,131080,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32768,0,0,9,13,"Success",0.000439,0.044912,0.04368,0.010405,0.042077,0.057093,0.016684,0.005896,0.22143,131080,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32768,0,0,10,13,"Success",0.000309,0.045794,0.043415,0.011115,0.044506,0.05474,0.016714,0.005751,0.222564,131080,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32768,0,0,11,13,"Success",0.000351,0.04649,0.042723,0.010716,0.044124,0.052284,0.01729,0.005012,0.219235,131080,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,0,14,"Warmup",0.004356,0.21289,0.142286,0.094039,0.071121,0.045138,0.035695,0.006597,0.612482,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,1,14,"Warmup",0.000444,0.079433,0.078905,0.090887,0.048284,0.04556,0.035158,0.006213,0.385168,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,2,14,"Success",0.000309,0.077059,0.079026,0.021283,0.046139,0.047398,0.035244,0.00588,0.312696,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,3,14,"Success",0.000308,0.077591,0.098635,0.022395,0.045634,0.046927,0.036324,0.006202,0.334428,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,4,14,"Success",0.000443,0.077003,0.076669,0.021189,0.047118,0.045514,0.034503,0.005538,0.308282,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,5,14,"Success",0.000328,0.076798,0.076866,0.021318,0.047337,0.04523,0.034808,0.005666,0.308716,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,6,14,"Success",0.000356,0.078271,0.07855,0.021168,0.046359,0.045925,0.03469,0.005725,0.311388,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,7,14,"Success",0.000409,0.077048,0.078155,0.021331,0.046543,0.045461,0.03444,0.006078,0.309799,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,8,14,"Success",0.000407,0.076082,0.076185,0.021295,0.0489,0.044606,0.03485,0.005597,0.308171,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,9,14,"Success",0.000409,0.07677,0.076186,0.021288,0.04773,0.045443,0.034626,0.005554,0.308278,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,10,14,"Success",0.000313,0.076661,0.076515,0.021202,0.047672,0.046037,0.034915,0.005563,0.309202,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,11,14,"Success",0.000312,0.076262,0.076526,0.021271,0.048589,0.045904,0.034759,0.005591,0.309525,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,0,15,"Warmup",0.003996,0.293668,0.22209,0.338806,0.108676,0.087993,0.068204,0.102848,1.226736,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,1,15,"Warmup",0.003958,0.240717,0.207578,0.227043,0.096533,0.088231,0.067958,0.096997,1.029428,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,2,15,"Success",0.004166,0.259319,0.222414,0.225246,0.096681,0.086602,0.068316,0.105166,1.068457,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,3,15,"Success",0.003946,0.232444,0.244315,0.228318,0.092656,0.087586,0.067635,0.116808,1.074289,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,4,15,"Success",0.003852,0.218199,0.223444,0.228195,0.093757,0.086211,0.067306,0.109757,1.031241,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,5,15,"Success",0.003912,0.20855,0.285541,0.254267,0.092911,0.083599,0.067302,0.108816,1.105407,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,6,15,"Success",0.003903,0.21143,0.213123,0.228363,0.092478,0.083052,0.067383,0.113836,1.014041,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,7,15,"Success",0.003903,0.22341,0.203008,0.228105,0.093415,0.085277,0.067647,0.104719,1.009881,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,8,15,"Success",0.003874,0.236319,0.214967,0.227736,0.109229,0.086396,0.068752,0.133789,1.081383,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,9,15,"Success",0.003922,0.234435,0.211606,0.225308,0.094797,0.085621,0.067203,0.111427,1.03471,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,10,15,"Success",0.003876,0.231663,0.213567,0.228307,0.095037,0.085829,0.067929,0.119481,1.046001,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,11,15,"Success",0.003878,0.220401,0.219,0.22776,0.092055,0.088467,0.067264,0.121815,1.041344,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,0,16,"Warmup",0.004198,0.466378,0.352825,0.684263,0.231909,0.118578,0.128867,0.007776,1.995303,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,1,16,"Warmup",0.000856,0.278358,0.274588,0.089223,0.143578,0.117931,0.140173,0.007666,1.052678,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,2,16,"Success",0.000586,0.276096,0.276231,0.088595,0.127244,0.11796,0.128505,0.006516,1.022041,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,3,16,"Success",0.000637,0.277834,0.276057,0.087908,0.127594,0.120905,0.129409,0.007174,1.027826,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,4,16,"Success",0.00059,0.275726,0.274442,0.087311,0.127142,0.129721,0.130902,0.007461,1.033594,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,5,16,"Success",0.000533,0.275854,0.274508,0.088602,0.128217,0.11946,0.129767,0.007127,1.024456,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,6,16,"Success",0.000459,0.276368,0.274402,0.087747,0.127684,0.117892,0.128456,0.006413,1.019816,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,7,16,"Success",0.000577,0.275407,0.275126,0.08714,0.128092,0.117123,0.146176,0.00678,1.036795,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,8,16,"Success",0.000538,0.276006,0.273893,0.086778,0.12696,0.117413,0.129134,0.007123,1.018127,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,9,16,"Success",0.000566,0.275451,0.274659,0.088758,0.128494,0.119398,0.129866,0.006231,1.023697,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,10,16,"Success",0.000496,0.276234,0.273737,0.088878,0.127498,0.116382,0.131185,0.006286,1.02106,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,11,16,"Success",0.000554,0.275192,0.273505,0.089272,0.128138,0.115795,0.129263,0.007293,1.019459,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,0,17,"Warmup",0.006006,0.75544,0.658765,1.423478,0.62265,0.296848,0.253651,0.008948,4.026309,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,1,17,"Warmup",0.000651,0.547775,0.535779,0.311155,0.346022,0.294231,0.257969,0.008564,2.302565,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,2,17,"Success",0.000603,0.541523,0.537099,0.179471,0.328242,0.298113,0.257929,0.00829,2.151838,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,3,17,"Success",0.000801,0.542285,0.537483,0.180087,0.330622,0.297083,0.259457,0.009171,2.157402,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,4,17,"Success",0.000691,0.542335,0.537108,0.180017,0.362298,0.2962,0.258276,0.008844,2.186183,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,5,17,"Success",0.000667,0.541936,0.53728,0.17948,0.328681,0.293795,0.259899,0.008503,2.150689,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,6,17,"Success",0.000678,0.542457,0.538569,0.178608,0.328405,0.298075,0.258842,0.008641,2.154719,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,7,17,"Success",0.000613,0.540878,0.537676,0.18081,0.34232,0.322166,0.258668,0.009003,2.192562,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,8,17,"Success",0.000628,0.54296,0.537013,0.179883,0.326751,0.293647,0.259439,0.008611,2.149473,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,9,17,"Success",0.000681,0.550356,0.536373,0.179666,0.327381,0.298041,0.257953,0.0085,2.159416,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,10,17,"Success",0.000613,0.541505,0.535949,0.179769,0.345292,0.316446,0.258576,0.009286,2.187919,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,11,17,"Success",0.000596,0.541179,0.53728,0.179167,0.330848,0.295806,0.257645,0.008768,2.151738,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,0,18,"Warmup",0.00677,1.357147,1.284874,2.978022,0.895796,0.46395,0.495565,0.009415,7.492001,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,1,18,"Warmup",0.000801,1.142853,1.097833,0.701106,0.528887,0.442769,0.50722,0.00924,4.431149,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,2,18,"Success",0.00078,1.133605,1.089613,0.358906,0.500214,0.442012,0.508581,0.009139,4.04333,4194312,0,4194304,0,0
