; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1544796229,"CurrentTimeLocal","Fri Dec 14 06:03:49 2018","Hostname","nid00908","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,1,2,"Warmup",0.003642,11.969925,10.775092,0.489885,2.745536,2.827488,0.077163,1.032994,29.922179,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,2,2,"Success",0.003682,11.990577,11.152075,0.542151,2.770107,2.829267,0.078298,1.032032,30.398671,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,3,2,"Success",0.00361,11.976269,10.787088,0.48449,2.748169,2.830882,0.079066,1.035834,29.945889,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,4,2,"Success",0.003614,11.98341,10.783127,0.472611,2.751379,2.823722,0.078157,1.032502,29.92899,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,5,2,"Success",0.003503,11.968302,10.777411,0.475163,2.743388,2.825886,0.078561,1.035337,29.907995,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,6,2,"Success",0.003533,12.380148,10.786851,0.475844,2.771055,2.827947,0.077928,1.044044,30.367788,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,7,2,"Success",0.003535,11.9642,10.788005,0.475083,2.751021,2.819058,0.078058,1.034128,29.913516,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,8,2,"Success",0.003596,11.968358,10.776757,0.474025,2.748786,2.826737,0.077774,1.03218,29.908659,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,9,2,"Success",0.003488,11.962837,11.130781,0.476736,2.75493,2.822299,0.084643,1.035502,30.271667,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,10,2,"Success",0.004002,11.963019,10.789287,0.485125,2.741448,2.823315,0.077815,1.036249,29.920792,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"oddshape",131071,0,0,11,2,"Success",0.003654,11.995593,10.774713,0.474832,2.733724,2.822107,0.078031,1.039489,29.922556,1048568,0,1048568,1.4010855829e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,0,0,"Warmup",0.000299,0.025648,0.020589,0.013827,0.079798,0.081676,0.013143,0.007203,0.242456,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,1,0,"Warmup",0.000295,0.02593,0.020835,0.013861,0.07895,0.092417,0.015438,0.019742,0.268084,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,2,0,"Success",0.000378,0.026755,0.021486,0.01394,0.080244,0.081488,0.013136,0.007232,0.244923,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,3,0,"Success",0.000296,0.02591,0.020984,0.013952,0.078184,0.082052,0.012112,0.008096,0.241874,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,4,0,"Success",0.00029,0.025685,0.020982,0.013508,0.077757,0.081001,0.012911,0.007387,0.239887,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,5,0,"Success",0.000307,0.025998,0.020718,0.013783,0.078142,0.079333,0.013094,0.00735,0.239083,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,6,0,"Success",0.000313,0.025741,0.02086,0.013823,0.080234,0.079129,0.013035,0.006701,0.240131,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,7,0,"Success",0.000316,0.026064,0.021139,0.01382,0.078762,0.079817,0.013028,0.006662,0.239899,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,8,0,"Success",0.000299,0.025843,0.021023,0.013797,0.07862,0.080329,0.01293,0.007474,0.240754,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,9,0,"Success",0.000306,0.02595,0.021137,0.013896,0.077674,0.079426,0.013143,0.006947,0.23884,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,10,0,"Success",0.000307,0.025695,0.020869,0.013876,0.079015,0.080113,0.013088,0.00679,0.240053,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",127,129,0,11,0,"Success",0.000312,0.026173,0.020808,0.013716,0.078091,0.080797,0.013225,0.007242,0.240668,131064,0,131064,1.204769732e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,0,1,"Warmup",0.004711,0.051662,0.039182,0.377978,0.513445,0.308301,0.057741,0.010237,1.363625,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,1,1,"Warmup",0.000386,0.048009,0.037608,0.054521,0.297369,0.307404,0.057692,0.010277,0.813635,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,2,1,"Success",0.000373,0.045753,0.038323,0.054605,0.293382,0.311436,0.057274,0.010092,0.811611,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,3,1,"Success",0.000396,0.047125,0.04025,0.054413,0.312421,0.309936,0.058549,0.009815,0.833281,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,4,1,"Success",0.000323,0.04542,0.037374,0.053866,0.276952,0.306355,0.057643,0.010216,0.78852,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,5,1,"Success",0.000292,0.04644,0.039959,0.054124,0.299349,0.30713,0.057871,0.010312,0.815862,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,6,1,"Success",0.000348,0.045579,0.038866,0.053984,0.301336,0.306442,0.057394,0.010364,0.814704,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,7,1,"Success",0.000349,0.050848,0.03721,0.054441,0.290414,0.308494,0.058892,0.010276,0.811287,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,8,1,"Success",0.000312,0.045211,0.038867,0.054423,0.300839,0.310719,0.059082,0.010499,0.820308,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,9,1,"Success",0.000288,0.045833,0.037374,0.05412,0.296527,0.308004,0.057485,0.009951,0.809926,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,10,1,"Success",0.00032,0.045558,0.036974,0.053802,0.276727,0.307045,0.059008,0.020073,0.79996,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",255,257,0,11,1,"Success",0.001016,0.172248,0.120385,0.060684,0.313739,0.319579,0.070074,0.021321,1.080064,524280,0,524280,1.2385979904e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,0,4,"Warmup",0.004554,0.044839,0.036871,0.361326,0.169679,0.095251,0.060879,0.009664,0.783456,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,1,4,"Warmup",0.000496,0.0454,0.040421,0.056503,0.08693,0.086885,0.06044,0.010472,0.387909,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,2,4,"Success",0.000329,0.043316,0.041508,0.056353,0.083458,0.087754,0.060692,0.010251,0.384032,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,3,4,"Success",0.000381,0.043604,0.041287,0.056353,0.084957,0.086004,0.060392,0.009968,0.383282,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,4,4,"Success",0.000362,0.042725,0.040213,0.056345,0.084922,0.085883,0.060482,0.011062,0.382364,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,5,4,"Success",0.000336,0.055953,0.039489,0.056575,0.083823,0.092927,0.060077,0.009456,0.399002,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,6,4,"Success",0.000299,0.043218,0.038847,0.056377,0.086606,0.086133,0.06054,0.010052,0.382434,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,7,4,"Success",0.0003,0.087459,0.042752,0.056883,0.084372,0.085068,0.060424,0.010301,0.427898,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,8,4,"Success",0.000399,0.043802,0.04024,0.056416,0.083253,0.087275,0.060506,0.010084,0.382372,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,9,4,"Success",0.000317,0.042736,0.039874,0.056457,0.084659,0.085881,0.060123,0.009836,0.38023,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,10,4,"Success",0.000453,0.043841,0.046038,0.064701,0.096224,0.088159,0.061131,0.010102,0.41133,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",256,267,0,11,4,"Success",0.000383,0.04365,0.041087,0.056715,0.08345,0.086568,0.060287,0.009774,0.382287,546816,0,546816,1.1835598102e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,0,2,"Warmup",0.006282,0.078103,0.061881,1.382835,0.987046,0.810681,0.227152,0.012082,3.566517,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,1,2,"Warmup",0.000452,0.07561,0.060365,0.211451,0.841169,0.81886,0.227522,0.012017,2.247898,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,2,2,"Success",0.000426,0.082117,0.061089,0.204745,0.833812,0.823291,0.238176,0.011814,2.255907,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,3,2,"Success",0.000428,0.073946,0.0604,0.207619,0.859202,0.822167,0.22662,0.011944,2.262869,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,4,2,"Success",0.000394,0.07308,0.060268,0.210546,0.856787,0.830777,0.227015,0.012252,2.271628,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,5,2,"Success",0.000456,0.079262,0.059638,0.210437,0.855694,0.814035,0.222522,0.011822,2.254384,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,6,2,"Success",0.000384,0.073901,0.059801,0.20845,0.852449,0.807412,0.226857,0.010585,2.240273,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,7,2,"Success",0.000373,0.073301,0.06346,0.210922,0.793759,0.479015,0.226364,0.011521,1.85913,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,8,2,"Success",0.000448,0.075807,0.069866,0.211428,0.473904,0.474809,0.226821,0.010706,1.54424,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,9,2,"Success",0.000458,0.073611,0.062786,0.206091,0.500122,0.476738,0.226612,0.011478,1.55835,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,10,2,"Success",0.000415,0.074099,0.061533,0.204058,0.489619,0.476003,0.226316,0.011375,1.543932,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",511,513,0,11,2,"Success",0.000404,0.072876,0.064923,0.210264,0.475698,0.476343,0.226722,0.012373,1.540078,2097144,0,2097144,1.1934558199e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,0,0,"Warmup",0.000341,0.022896,0.019337,0.021768,0.086324,0.085007,0.023119,0.012718,0.271816,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,1,0,"Warmup",0.000322,0.022475,0.019277,0.02177,0.086325,0.086161,0.023679,0.012767,0.273107,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,2,0,"Success",0.000315,0.022415,0.019975,0.0219,0.091107,0.086419,0.023369,0.012319,0.278119,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,3,0,"Success",0.000331,0.027861,0.019201,0.021822,0.086657,0.086808,0.023437,0.012326,0.278758,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,4,0,"Success",0.000318,0.022153,0.019371,0.021771,0.084602,0.083947,0.023169,0.012864,0.268529,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,5,0,"Success",0.000312,0.021956,0.019385,0.021771,0.086637,0.084575,0.023459,0.012495,0.270911,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,6,0,"Success",0.000295,0.02251,0.019419,0.021789,0.089309,0.083747,0.023238,0.012418,0.273034,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,7,0,"Success",0.000303,0.022438,0.019148,0.021364,0.086873,0.087045,0.023059,0.012964,0.27352,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,8,0,"Success",0.000318,0.022767,0.019976,0.021829,0.086797,0.087234,0.023507,0.013295,0.276018,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,9,0,"Success",0.000308,0.022129,0.019794,0.02227,0.084925,0.084877,0.023361,0.012154,0.270124,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,10,0,"Success",0.000324,0.022659,0.019532,0.021855,0.084513,0.084956,0.023355,0.012204,0.269685,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",31,29,30,11,0,"Success",0.000317,0.022412,0.019292,0.021768,0.085392,0.085783,0.023482,0.012474,0.271227,215760,0,215760,6.9322935188e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,0,7,"Warmup",0.000747,0.029919,0.020445,0.256341,0.250481,0.212287,0.200729,0.015037,0.986386,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,1,7,"Warmup",0.00055,0.026053,0.021662,0.154435,0.208456,0.211447,0.20056,0.013784,0.837359,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,2,7,"Success",0.000448,0.026052,0.022671,0.154372,0.216263,0.213775,0.201331,0.014525,0.849798,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,3,7,"Success",0.000457,0.02585,0.020504,0.154747,0.209061,0.211626,0.201456,0.014061,0.838095,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,4,7,"Success",0.000409,0.025619,0.022552,0.154539,0.207841,0.211141,0.201089,0.013701,0.837249,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,5,7,"Success",0.00042,0.025499,0.021823,0.154522,0.207875,0.222072,0.202011,0.014978,0.849621,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,6,7,"Success",0.000453,0.026655,0.022753,0.153177,0.212014,0.212044,0.200794,0.013831,0.842082,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,7,7,"Success",0.000427,0.025804,0.020064,0.154878,0.208677,0.21026,0.20103,0.013788,0.835368,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,8,7,"Success",0.000408,0.025968,0.021924,0.1546,0.208365,0.211198,0.201042,0.014228,0.838107,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,9,7,"Success",0.000489,0.025902,0.022617,0.154345,0.208274,0.210868,0.201315,0.013791,0.837974,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,10,7,"Success",0.00044,0.025838,0.022339,0.154629,0.207149,0.21206,0.200616,0.014362,0.837872,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",49,81,51,11,7,"Success",0.000444,0.02584,0.022518,0.154837,0.208074,0.211049,0.201256,0.01447,0.838848,1619352,0,1619352,5.6761015269e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",63,67,65,0,1,"Warmup",0.008837,0.044889,0.033119,0.831167,0.39765,0.415539,0.253679,0.021791,2.007131,2194920,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",63,67,65,1,1,"Warmup",0.000589,0.044463,0.051506,0.213284,0.368759,0.380979,0.25289,0.021886,1.334747,2194920,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",63,67,65,2,1,"Success",0.00052,0.042353,0.034802,0.213646,0.380815,0.383175,0.254184,0.02198,1.331859,2194920,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",63,67,65,3,1,"Success",0.000514,0.041705,0.036302,0.213537,0.371377,0.38074,0.254087,0.021897,1.320526,2194920,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",63,67,65,4,1,"Success",0.000505,0.042058,0.034072,0.213273,0.370342,0.382945,0.253401,0.021442,1.318425,2194920,0,2194920,1.0740869713e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",63,67,65,5,1,"Success",0.000498,0.04258,0.034182,0.213104,0.363608,0.385449,0.261081,0.021027,1.321953,2194920,0,2194920,1.0740869713e-07,0
