; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065362432,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1546523928,"CurrentTimeLocal","Thu Jan  3 05:58:48 2019","Hostname","nid01430","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,7,0,"Success",0.007278,333.188505,332.691321,1559.26796,790.230825,7134.048418,245.032622,436.658283,10831.127414,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,8,0,"Success",0.007609,333.092316,332.826925,1565.781259,755.259527,7613.689495,244.844984,434.550899,11280.055227,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,9,0,"Success",0.007451,332.894952,332.756332,1567.013592,756.06602,7715.976418,246.025084,439.268843,11390.01074,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,10,0,"Success",0.007442,333.160464,332.54788,1578.31725,754.477248,7324.655465,247.0272,442.084202,11012.279253,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,11,0,"Success",0.007931,332.898787,332.867138,1570.878757,755.56869,7276.304338,245.382827,437.723143,10951.634113,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,0,0,"Warmup",0.013846,333.335961,332.995787,1542.851516,6814.54962,7197.929483,246.25914,596.547806,17064.485426,4294967312,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,1,0,"Warmup",0.013249,332.88729,332.919543,1544.065804,6819.674234,7123.128906,243.598129,593.104583,16989.393985,4294967312,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,2,0,"Success",0.013634,333.116978,333.316054,1542.04873,6802.921671,7329.745473,243.145528,594.629972,17178.940196,4294967312,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,3,0,"Success",0.013338,333.049668,332.818361,1543.549692,6809.169402,7138.951932,246.348356,593.42087,16997.323766,4294967312,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,4,0,"Success",0.01355,332.689656,332.833345,1545.586588,6799.133397,7267.929656,247.034413,595.165132,17120.388088,4294967312,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,5,0,"Success",0.014424,332.93345,332.999801,1594.114194,6801.107984,7217.306392,247.15579,599.886781,17125.52131,4294967312,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,6,0,"Success",0.014165,333.136591,333.037054,1554.436308,6802.314723,7174.291867,248.070678,601.678846,17046.982318,4294967312,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,7,0,"Success",0.015137,333.087266,333.067178,1551.904573,6824.379066,7398.537728,245.161143,602.1845,17288.339058,4294967312,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,8,0,"Success",0.016832,332.575589,332.922364,1556.106889,6808.735304,7209.925553,245.80098,597.918765,17084.004984,4294967312,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,9,0,"Success",0.0133,333.247693,332.822408,1561.881812,6819.703482,7932.918307,245.93634,597.768552,17824.294354,4294967312,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,10,0,"Success",0.01343,333.268883,332.490801,1554.52419,6824.199157,8005.714396,248.097919,598.985125,17897.296122,4294967312,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,11,0,"Success",0.012867,333.007607,332.905857,1548.122727,6748.329277,7662.645377,245.880709,605.421901,17476.328459,4294967312,0,2147483648,2.7755575667e-17,0
